Date;Time;Temp_C;Hum;Press_Bar;TempCabine_C;Charge;SR_Wm2;WindPeak_ms;WindSpeed_Inst;WindSpeed_Avg;WindDir_Inst;WindDir_Avg
02/09/2024;17:20;31,29;17,50;1011,85;32,25;13,40;18,97;4,16;4,42;4,60;233,00;232,00
02/09/2024;17:30;30,88;17,80;1011,80;31,87;13,30;0,00;3,07;3,31;3,37;240,00;239,00
02/09/2024;17:40;30,35;19,67;1011,88;31,25;13,29;0,00;2,74;2,00;2,63;246,00;248,00
02/09/2024;17:50;29,81;20,52;1012,02;30,50;13,25;0,00;1,31;0,55;0,95;281,00;274,00
02/09/2024;18:00;29,53;20,10;1012,04;29,50;13,25;0,00;0,66;0,55;0,18;113,00;136,00
02/09/2024;18:10;29,46;19,39;1012,23;29,00;13,25;0,00;1,10;0,00;0,02;108,00;118,00
02/09/2024;18:20;29,89;19,77;1012,29;28,62;13,24;0,00;2,30;2,48;1,98;114,00;100,00
02/09/2024;18:30;29,70;20,02;1012,36;28,62;13,22;0,00;3,12;3,66;3,65;113,00;113,00
02/09/2024;18:40;29,33;20,66;1012,43;28,75;13,23;0,00;2,36;2,55;2,78;133,00;130,00
02/09/2024;18:50;28,52;21,90;1012,53;28,50;13,23;0,00;2,63;2,62;2,62;100,00;102,00
02/09/2024;19:00;28,60;22,21;1012,67;28,12;13,23;0,00;2,52;2,48;2,78;110,00;120,00
02/09/2024;19:10;27,22;28,45;1012,87;27,87;13,21;0,00;1,97;1,45;1,59;145,00;131,00
02/09/2024;19:20;26,90;29,42;1012,96;27,00;13,20;0,00;2,14;1,79;2,20;279,00;270,00
02/09/2024;19:30;26,87;28,92;1013,20;26,50;13,18;0,00;1,31;1,17;1,44;237,00;230,00
02/09/2024;19:40;27,19;27,62;1013,23;26,00;13,20;0,00;0,55;0,35;0,48;221,00;220,00
02/09/2024;19:50;26,35;29,35;1013,36;25,50;13,18;0,00;0,93;1,17;0,98;354,00;354,00
02/09/2024;20:00;26,53;27,73;1013,53;25,25;13,18;0,00;2,08;2,21;2,22;358,00;277,00
02/09/2024;20:10;27,21;25,65;1013,69;25,25;13,22;0,00;1,26;0,55;0,66;12,00;64,00
02/09/2024;20:20;26,57;27,28;1013,78;25,25;13,21;0,00;1,10;1,17;1,04;27,00;36,00
02/09/2024;20:30;26,66;25,92;1013,92;25,00;13,20;0,00;0,44;0,14;0,13;71,00;59,00
02/09/2024;20:40;25,73;30,53;1014,00;24,87;13,18;0,00;2,41;2,76;2,52;142,00;139,00
02/09/2024;20:50;25,70;27,92;1014,10;24,87;13,18;0,00;2,19;2,21;2,38;119,00;124,00
02/09/2024;21:00;25,51;29,62;1014,21;24,87;13,18;0,00;2,30;2,28;2,47;126,00;130,00
02/09/2024;21:10;26,03;28,17;1014,19;24,87;13,18;0,00;3,51;4,69;4,05;131,00;123,00
02/09/2024;21:20;22,49;47,89;1014,43;25,12;13,18;0,00;5,59;4,69;4,26;215,00;177,00
02/09/2024;21:30;24,78;32,55;1014,33;25,00;13,19;0,00;3,78;3,59;3,12;110,00;133,00
02/09/2024;21:40;24,51;34,23;1014,21;24,50;13,18;0,00;3,94;4,07;4,02;123,00;132,00
02/09/2024;21:50;22,87;52,12;1014,42;24,37;13,17;0,00;2,57;2,14;1,60;319,00;206,00
02/09/2024;22:00;21,10;59,52;1014,26;23,62;13,16;0,00;2,57;2,83;2,85;306,00;293,00
02/09/2024;22:10;22,45;49,64;1014,29;22,50;13,16;0,00;2,63;2,48;2,84;285,00;275,00
02/09/2024;22:20;23,69;37,20;1014,38;22,00;13,16;0,00;2,63;3,04;3,05;341,00;342,00
02/09/2024;22:30;22,17;49,79;1014,45;22,00;13,16;0,00;2,14;2,28;2,34;360,00;342,00
02/09/2024;22:40;22,71;39,92;1014,44;21,87;13,17;0,00;2,68;3,11;3,02;3,00;180,00
02/09/2024;22:50;22,32;41,16;1014,56;21,62;13,18;0,00;2,03;2,35;2,38;3,00;3,00
02/09/2024;23:00;23,20;42,36;1014,63;21,62;13,13;0,00;2,25;1,38;1,89;328,00;330,00
02/09/2024;23:10;23,36;40,69;1014,46;21,62;13,12;0,00;1,92;1,38;1,90;306,00;316,00
02/09/2024;23:20;22,58;47,03;1014,47;21,50;13,12;0,00;1,92;1,10;1,12;328,00;331,00
02/09/2024;23:30;21,80;52,98;1014,52;21,12;13,13;0,00;0,88;0,55;0,81;360,00;358,00
02/09/2024;23:40;21,23;57,42;1014,61;20,62;13,12;0,00;0,38;0,00;0,12;354,00;354,00
02/09/2024;23:50;21,81;49,30;1014,43;20,25;13,12;0,00;1,26;0,76;0,94;336,00;333,00
03/09/2024;00:00;21,74;49,96;1014,41;20,12;13,11;0,00;0,16;0,07;0,07;347,00;346,00
03/09/2024;00:10;20,65;63,54;1014,42;19,87;13,11;0,00;1,15;1,10;0,56;180,00;218,00
03/09/2024;00:20;19,89;61,74;1014,22;19,87;13,11;0,00;1,21;1,10;1,26;182,00;182,00
03/09/2024;00:30;20,41;59,87;1014,12;19,62;13,14;0,00;0,93;0,21;0,09;65,00;64,00
03/09/2024;00:40;20,60;60,92;1014,13;19,37;13,10;0,00;1,10;0,07;0,09;251,00;251,00
03/09/2024;00:50;20,03;64,50;1014,00;19,37;13,11;0,00;2,30;2,42;2,40;123,00;127,00
03/09/2024;01:00;19,75;64,70;1014,00;19,50;13,10;0,00;1,75;1,38;1,95;165,00;152,00
03/09/2024;01:10;19,41;65,82;1013,95;19,25;13,07;0,00;1,37;1,59;1,39;186,00;196,00
03/09/2024;01:20;20,00;58,17;1013,80;19,12;13,07;0,00;1,86;2,21;2,23;187,00;183,00
03/09/2024;01:30;18,78;72,17;1013,80;19,37;13,05;0,00;2,74;1,73;2,09;223,00;234,00
03/09/2024;01:40;18,68;74,18;1013,84;19,00;13,05;0,00;2,03;2,21;2,29;260,00;256,00
03/09/2024;01:50;18,58;69,52;1013,94;18,62;13,05;0,00;2,85;1,93;2,09;306,00;297,00
03/09/2024;02:00;19,59;62,11;1013,72;18,37;13,06;0,00;0,88;0,83;0,93;322,00;322,00
03/09/2024;02:10;19,61;64,21;1013,84;18,25;13,04;0,00;1,15;1,31;1,07;310,00;315,00
03/09/2024;02:20;19,26;63,92;1013,74;18,12;13,04;0,00;0,49;0,07;0,10;322,00;321,00
03/09/2024;02:30;18,58;71,95;1013,69;18,00;13,04;0,00;0,99;1,24;0,27;194,00;270,00
03/09/2024;02:40;18,64;68,04;1013,56;17,87;13,04;0,00;0,16;0,07;0,08;217,00;217,00
03/09/2024;02:50;18,38;73,30;1013,56;17,87;13,05;0,00;1,31;1,66;1,50;158,00;158,00
03/09/2024;03:00;18,19;74,42;1013,36;18,00;13,03;0,00;1,53;1,66;1,77;181,00;173,00
03/09/2024;03:10;17,98;78,09;1013,39;17,75;13,03;0,00;1,10;0,55;1,02;221,00;220,00
03/09/2024;03:20;18,17;75,99;1013,29;17,50;13,02;0,00;1,15;1,31;1,19;234,00;230,00
03/09/2024;03:30;18,02;78,55;1013,33;17,50;12,97;0,00;2,25;2,69;2,17;223,00;203,00
03/09/2024;03:40;17,48;80,44;1013,39;17,50;13,00;0,00;1,15;1,17;0,77;227,00;207,00
03/09/2024;03:50;17,53;78,51;1013,43;17,25;12,99;0,00;0,55;0,41;0,17;242,00;239,00
03/09/2024;04:00;17,78;78,42;1013,44;17,00;13,00;0,00;0,66;0,76;0,48;184,00;205,00
03/09/2024;04:10;17,90;77,95;1013,53;16,87;12,98;0,00;0,33;0,14;0,12;186,00;186,00
03/09/2024;04:20;17,64;82,74;1013,54;16,75;12,97;0,00;0,99;1,10;0,96;214,00;217,00
03/09/2024;04:30;17,60;83,67;1013,55;16,87;12,98;0,00;1,64;1,93;1,75;209,00;210,00
03/09/2024;04:40;17,36;83,71;1013,58;16,87;12,97;0,00;1,64;1,38;1,56;256,00;251,00
03/09/2024;04:50;17,04;84,26;1013,67;16,87;12,97;0,00;1,59;1,31;1,16;264,00;260,00
03/09/2024;05:00;17,22;83,47;1013,89;16,75;12,96;0,00;1,04;0,07;0,43;261,00;261,00
03/09/2024;05:10;17,57;79,58;1013,97;16,50;12,96;0,00;1,64;0,90;0,85;172,00;171,00
03/09/2024;05:20;17,33;83,02;1014,09;16,50;12,96;0,00;0,71;0,83;0,68;201,00;194,00
03/09/2024;05:30;17,44;83,54;1014,11;16,37;12,95;0,00;0,71;0,28;0,67;210,00;209,00
03/09/2024;05:40;17,37;82,55;1014,29;16,37;12,95;0,00;2,08;1,17;1,30;201,00;202,00
03/09/2024;05:50;17,00;83,66;1014,44;16,37;12,92;0,00;1,37;1,52;1,39;235,00;236,00
03/09/2024;06:00;16,84;83,58;1014,43;16,37;12,92;0,00;1,97;1,66;1,56;321,00;324,00
03/09/2024;06:10;17,02;79,33;1014,50;16,12;12,92;0,00;1,10;1,24;1,21;269,00;268,00
03/09/2024;06:20;17,55;66,20;1014,65;16,00;12,91;0,00;0,77;0,48;0,63;277,00;277,00
03/09/2024;06:30;17,53;73,24;1014,80;16,00;12,91;0,00;1,10;0,07;0,14;275,00;276,00
03/09/2024;06:40;17,37;76,57;1015,09;16,37;12,91;0,00;1,10;1,38;1,21;223,00;222,00
03/09/2024;06:50;17,42;78,03;1015,17;17,25;12,95;13,33;0,93;0,55;0,88;197,00;198,00
03/09/2024;07:00;17,55;78,35;1015,31;18,50;12,96;34,73;0,33;0,28;0,19;199,00;200,00
03/09/2024;07:10;17,58;79,54;1015,42;19,75;13,00;58,73;0,60;0,55;0,55;186,00;185,00
03/09/2024;07:20;18,28;75,79;1015,35;21,00;13,10;83,63;0,82;0,76;0,71;13,00;13,00
03/09/2024;07:30;18,92;70,49;1015,60;21,87;13,18;109,30;0,77;0,07;0,24;2,00;21,00
03/09/2024;07:40;19,94;68,86;1015,71;23,12;13,25;137,20;1,10;0,07;0,22;359,00;236,00
03/09/2024;07:50;20,29;68,79;1015,97;24,37;13,40;167,20;0,27;0,00;0,08;338,00;245,00
03/09/2024;08:00;19,68;60,75;1015,97;25,37;13,52;207,37;1,10;0,55;0,80;14,00;47,00
03/09/2024;08:10;21,13;54,45;1016,14;26,25;13,53;228,47;1,26;0,76;0,90;320,00;293,00
03/09/2024;08:20;20,74;64,55;1016,23;27,13;13,58;261,40;1,53;1,17;1,26;321,00;324,00
03/09/2024;08:30;21,03;65,09;1016,32;27,62;13,62;292,57;1,75;0,14;0,90;352,00;295,00
03/09/2024;08:40;21,80;61,94;1016,46;28,38;13,72;348,73;2,19;0,76;1,49;360,00;229,00
03/09/2024;08:50;22,75;61,00;1016,43;29,25;13,75;383,87;1,31;0,76;0,59;329,00;245,00
03/09/2024;09:00;23,12;58,02;1016,61;30,25;13,78;407,37;1,10;0,00;0,19;289,00;310,00
03/09/2024;09:10;24,02;55,27;1016,59;31,12;13,83;456,27;1,04;1,38;0,43;308,00;248,00
03/09/2024;09:20;24,23;53,66;1016,63;32,13;13,85;489,80;2,68;2,14;1,79;329,00;319,00
03/09/2024;09:30;22,89;55,50;1016,60;31,87;13,87;527,73;2,25;2,48;2,07;292,00;292,00
03/09/2024;09:40;24,09;50,45;1016,64;32,00;13,87;541,70;2,36;2,48;2,29;266,00;290,00
03/09/2024;09:50;25,82;43,15;1016,64;32,63;13,90;563,83;2,79;2,07;2,81;305,00;311,00
03/09/2024;10:00;26,16;40,46;1016,64;33,25;13,87;586,90;2,74;2,48;1,86;312,00;285,00
03/09/2024;10:10;26,60;36,87;1016,60;34,00;13,87;599,93;3,29;2,76;2,97;347,00;327,00
03/09/2024;10:20;25,82;41,58;1016,61;34,25;13,89;603,03;2,68;2,90;2,81;316,00;312,00
03/09/2024;10:30;27,11;37,15;1016,47;34,50;13,90;610,43;3,29;2,48;2,09;277,00;302,00
03/09/2024;10:40;27,70;34,36;1016,44;34,63;13,87;639,13;2,63;2,28;2,51;292,00;287,00
03/09/2024;10:50;28,83;30,29;1016,37;35,13;13,89;658,60;3,01;3,18;2,33;287,00;291,00
03/09/2024;11:00;29,86;28,37;1016,26;35,63;13,90;668,73;2,47;2,55;2,25;273,00;291,00
03/09/2024;11:10;30,41;25,48;1016,15;36,25;13,92;684,73;2,74;3,31;2,16;284,00;285,00
03/09/2024;11:20;31,26;25,24;1016,02;36,75;13,91;690,13;2,19;2,48;1,92;279,00;263,00
03/09/2024;11:30;30,27;24,51;1015,95;37,13;13,92;708,00;2,63;2,48;2,14;221,00;215,00
03/09/2024;11:40;32,16;23,27;1015,78;37,13;13,91;726,97;2,47;2,28;1,82;221,00;233,00
03/09/2024;11:50;32,90;22,77;1015,75;37,63;13,91;749,77;2,41;1,10;1,26;222,00;215,00
03/09/2024;12:00;32,28;20,21;1015,59;38,00;13,92;772,20;2,19;0,00;1,26;171,00;164,00
03/09/2024;12:10;31,91;20,38;1015,48;37,88;13,92;740,60;3,23;2,21;2,76;138,00;159,00
03/09/2024;12:20;32,41;20,27;1015,28;37,38;13,92;705,80;3,12;3,80;2,93;196,00;199,00
03/09/2024;12:30;32,15;20,62;1015,00;37,13;13,92;690,53;3,29;4,00;1,49;215,00;179,00
03/09/2024;12:40;32,99;19,53;1014,89;37,00;13,92;660,13;3,07;2,21;2,27;190,00;178,00
03/09/2024;12:50;32,61;19,82;1014,72;37,38;13,92;680,30;3,12;1,59;2,56;209,00;190,00
03/09/2024;13:00;33,18;19,10;1014,42;37,50;13,91;666,60;2,41;3,04;1,19;176,00;190,00
03/09/2024;13:10;32,34;18,47;1014,22;37,38;13,93;689,80;2,63;1,10;1,64;220,00;194,00
03/09/2024;13:20;32,63;19,26;1014,13;37,38;13,92;682,40;4,16;3,11;3,83;164,00;188,00
03/09/2024;13:30;32,25;19,00;1013,87;37,00;13,92;665,23;5,37;5,80;5,07;210,00;187,00
03/09/2024;13:40;32,60;18,30;1013,71;36,63;13,92;617,57;5,15;5,52;4,98;218,00;200,00
03/09/2024;13:50;33,02;17,92;1013,62;36,88;13,93;626,17;4,82;5,52;4,64;160,00;153,00
03/09/2024;14:00;32,45;17,25;1013,39;36,75;13,92;581,50;5,64;5,38;5,45;158,00;163,00
03/09/2024;14:10;32,25;16,56;1013,24;36,25;13,92;543,93;5,75;5,52;5,59;179,00;180,00
03/09/2024;14:20;32,64;17,12;1012,97;36,00;13,93;515,30;5,92;6,97;5,69;163,00;167,00
03/09/2024;14:30;32,90;16,68;1013,01;35,75;13,92;489,27;5,53;5,94;6,05;163,00;169,00
03/09/2024;14:40;32,40;17,38;1012,93;36,13;13,92;466,40;4,82;4,14;4,83;172,00;178,00
03/09/2024;14:50;32,53;17,69;1012,95;36,25;13,92;423,17;5,26;5,94;4,61;185,00;195,00
03/09/2024;15:00;31,98;20,23;1012,88;36,25;13,93;369,80;5,97;5,04;3,99;174,00;187,00
03/09/2024;15:10;32,21;18,96;1012,83;35,75;13,94;349,67;5,70;5,66;5,89;167,00;166,00
03/09/2024;15:20;32,24;19,70;1012,86;35,38;13,93;319,47;5,20;5,04;5,54;188,00;172,00
03/09/2024;15:30;32,48;17,84;1012,87;35,25;13,93;317,97;3,07;2,21;2,51;189,00;205,00
03/09/2024;15:40;32,44;19,56;1012,84;35,50;13,92;284,10;2,85;2,21;2,86;178,00;179,00
03/09/2024;15:50;33,19;16,15;1012,80;35,50;13,92;233,33;1,81;2,21;1,25;187,00;209,00
03/09/2024;16:00;32,47;15,56;1012,80;35,50;13,93;230,67;5,04;5,80;5,19;157,00;161,00
03/09/2024;16:10;32,38;18,16;1012,87;34,88;13,92;191,73;4,27;3,52;3,81;167,00;179,00
03/09/2024;16:20;32,37;18,26;1012,78;34,50;13,92;151,87;4,00;3,87;3,99;184,00;182,00
03/09/2024;16:30;31,72;19,87;1012,85;34,13;13,92;120,63;3,51;4,83;4,09;180,00;178,00
03/09/2024;16:40;31,92;17,86;1012,86;33,63;13,93;94,50;3,78;3,04;3,96;182,00;182,00
03/09/2024;16:50;32,13;15,63;1012,84;33,50;13,91;63,37;3,18;3,93;3,83;192,00;195,00
03/09/2024;17:00;31,62;18,98;1012,95;33,13;13,54;37,97;3,07;2,97;3,56;184,00;191,00
03/09/2024;17:10;31,82;16,40;1013,01;32,75;13,38;18,27;2,52;3,04;3,02;197,00;191,00
03/09/2024;17:20;31,45;17,27;1013,17;32,38;13,33;3,00;2,57;2,21;2,40;177,00;171,00
03/09/2024;17:30;30,94;18,26;1013,28;31,75;13,30;0,00;1,48;0,97;1,37;133,00;133,00
03/09/2024;17:40;30,85;17,54;1013,34;31,25;13,25;0,00;1,10;0,00;0,00;114,00;114,00
03/09/2024;17:50;30,91;17,45;1013,36;30,62;13,25;0,00;0,60;0,55;0,49;54,00;56,00
03/09/2024;18:00;30,97;16,86;1013,36;30,00;13,25;0,00;1,10;1,31;1,13;29,00;29,00
03/09/2024;18:10;28,81;23,83;1013,56;29,63;13,25;0,00;2,41;2,55;2,66;12,00;13,00
03/09/2024;18:20;28,35;24,39;1013,73;28,87;13,25;0,00;2,57;2,14;2,26;5,00;23,00
03/09/2024;18:30;28,57;23,15;1013,77;28,38;13,25;0,00;1,86;1,93;2,15;12,00;10,00
03/09/2024;18:40;28,55;22,59;1013,89;28,00;13,23;0,00;0,88;0,97;0,50;144,00;23,00
03/09/2024;18:50;27,18;26,08;1013,99;27,50;13,19;0,00;1,81;2,00;1,92;319,00;319,00
03/09/2024;19:00;26,43;29,10;1014,09;27,13;13,20;0,00;2,68;2,55;2,54;344,00;335,00
03/09/2024;19:10;26,35;29,57;1014,31;26,62;13,20;0,00;2,52;2,76;2,47;343,00;340,00
03/09/2024;19:20;27,83;22,83;1014,35;26,25;13,21;0,00;2,41;2,55;2,73;357,00;355,00
03/09/2024;19:30;27,18;25,28;1014,60;26,37;13,18;0,00;2,57;3,18;2,92;355,00;358,00
03/09/2024;19:40;25,59;37,27;1014,65;26,12;13,18;0,00;3,23;3,59;3,35;337,00;335,00
03/09/2024;19:50;24,08;46,23;1014,85;25,62;13,18;0,00;2,25;2,42;2,53;340,00;339,00
03/09/2024;20:00;25,87;31,66;1014,80;25,25;13,18;0,00;2,68;3,31;3,05;323,00;324,00
03/09/2024;20:10;24,42;40,67;1015,11;25,12;13,18;0,00;1,53;1,45;1,58;337,00;327,00
03/09/2024;20:20;25,34;32,40;1015,15;24,75;13,18;0,00;1,70;1,59;1,89;339,00;340,00
03/09/2024;20:30;23,91;42,54;1015,28;24,37;13,20;0,00;3,29;1,66;2,63;101,00;107,00
03/09/2024;20:40;25,32;34,31;1015,42;24,12;13,20;0,00;2,19;2,07;2,09;80,00;100,00
03/09/2024;20:50;24,87;36,18;1015,61;24,12;13,18;0,00;2,25;2,69;2,49;323,00;317,00
03/09/2024;21:00;25,03;33,41;1015,68;24,00;13,18;0,00;2,08;2,55;2,16;327,00;324,00
03/09/2024;21:10;25,03;33,91;1015,87;23,87;13,18;0,00;0,88;0,14;0,28;175,00;169,00
03/09/2024;21:20;21,99;57,52;1015,96;23,62;13,18;0,00;4,16;5,25;4,02;161,00;162,00
03/09/2024;21:30;22,28;54,38;1016,09;23,00;13,18;0,00;2,41;0,76;1,89;217,00;207,00
03/09/2024;21:40;21,55;62,86;1016,12;22,50;13,16;0,00;1,75;1,73;1,98;292,00;274,00
03/09/2024;21:50;22,41;56,00;1016,08;22,00;13,16;0,00;1,75;0,48;1,38;297,00;323,00
03/09/2024;22:00;22,37;56,83;1016,17;21,87;13,14;0,00;1,15;1,10;1,12;289,00;296,00
03/09/2024;22:10;22,90;48,10;1016,09;21,75;13,14;0,00;1,81;2,00;1,69;346,00;336,00
03/09/2024;22:20;22,17;48,28;1016,04;21,75;13,16;0,00;3,18;4,00;3,48;0,00;325,00
03/09/2024;22:30;22,55;39,48;1016,04;21,75;13,17;0,00;4,00;4,28;4,45;15,00;14,00
03/09/2024;22:40;22,91;43,30;1015,94;22,00;13,18;0,00;4,93;4,56;5,05;21,00;27,00
03/09/2024;22:50;23,67;38,15;1016,08;22,13;13,18;0,00;4,82;5,73;5,22;36,00;21,00
03/09/2024;23:00;21,64;41,56;1016,41;22,50;13,16;0,00;6,25;5,31;6,34;28,00;24,00
03/09/2024;23:10;23,98;33,75;1016,20;22,37;13,16;0,00;6,68;5,94;6,19;38,00;33,00
03/09/2024;23:20;22,46;45,19;1016,33;22,50;13,12;0,00;5,48;6,35;5,82;347,00;336,00
03/09/2024;23:30;23,74;34,68;1016,43;22,37;13,14;0,00;7,29;8,08;7,40;3,00;33,00
03/09/2024;23:40;24,21;40,19;1016,54;22,87;13,12;0,00;3,07;2,28;3,26;305,00;324,00
03/09/2024;23:50;25,26;38,15;1016,48;23,00;13,13;0,00;4,88;4,14;4,16;12,00;254,00
04/09/2024;00:00;24,52;42,28;1016,49;23,25;13,13;0,00;6,03;6,07;6,57;335,00;323,00
04/09/2024;00:10;24,84;41,25;1016,42;23,50;13,11;0,00;6,63;6,63;6,45;346,00;338,00
04/09/2024;00:20;24,62;43,71;1016,39;23,87;13,11;0,00;6,19;6,97;6,96;355,00;351,00
04/09/2024;00:30;24,50;44,14;1016,37;23,87;13,11;0,00;6,03;6,42;6,74;336,00;349,00
04/09/2024;00:40;24,45;47,49;1016,34;23,87;13,11;0,00;5,53;5,59;5,84;329,00;328,00
04/09/2024;00:50;24,39;46,24;1016,34;23,87;13,10;0,00;5,48;4,83;5,44;326,00;328,00
04/09/2024;01:00;24,80;44,29;1016,22;23,87;13,10;0,00;6,25;6,76;6,91;341,00;338,00
04/09/2024;01:10;24,13;48,19;1016,07;24,12;13,10;0,00;7,61;8,63;7,64;358,00;333,00
04/09/2024;01:20;23,58;53,64;1016,03;24,00;13,10;0,00;7,72;8,28;7,92;358,00;310,00
04/09/2024;01:30;24,23;47,69;1016,06;23,87;13,09;0,00;7,29;7,52;8,22;357,00;297,00
04/09/2024;01:40;24,74;45,14;1016,02;23,87;13,09;0,00;8,44;9,18;9,54;360,00;32,00
04/09/2024;01:50;24,51;45,88;1015,97;24,00;13,09;0,00;7,40;8,42;8,62;0,00;78,00
04/09/2024;02:00;24,68;45,82;1015,93;24,00;13,11;0,00;7,61;8,35;8,63;3,00;5,00
04/09/2024;02:10;24,20;47,51;1015,76;23,87;13,10;0,00;6,85;8,28;7,94;2,00;3,00
04/09/2024;02:20;24,19;47,69;1015,64;23,75;13,10;0,00;7,45;8,21;8,48;12,00;5,00
04/09/2024;02:30;23,79;49,65;1015,62;23,75;13,10;0,00;7,83;7,80;9,17;14,00;15,00
04/09/2024;02:40;23,41;51,13;1015,60;23,75;13,10;0,00;7,40;9,04;8,95;11,00;10,00
04/09/2024;02:50;23,26;51,72;1015,55;23,50;13,09;0,00;6,79;8,28;7,93;10,00;10,00
04/09/2024;03:00;23,31;51,51;1015,58;23,38;13,09;0,00;7,78;9,25;8,98;13,00;12,00
04/09/2024;03:10;23,10;52,52;1015,62;23,12;13,07;0,00;7,51;9,32;9,13;8,00;8,00
04/09/2024;03:20;23,26;51,98;1015,47;23,00;13,09;0,00;7,72;9,39;9,15;9,00;9,00
04/09/2024;03:30;22,88;53,22;1015,38;22,87;13,05;0,00;8,44;9,11;9,53;12,00;11,00
04/09/2024;03:40;22,43;54,86;1015,42;22,75;13,05;0,00;7,40;8,56;8,61;12,00;7,00
04/09/2024;03:50;22,53;54,42;1015,38;22,62;13,05;0,00;6,46;7,80;7,54;3,00;6,00
04/09/2024;04:00;21,83;57,03;1015,44;22,37;13,04;0,00;3,94;4,49;4,56;12,00;10,00
04/09/2024;04:10;22,33;54,77;1015,49;22,00;13,04;0,00;5,26;5,52;5,16;14,00;15,00
04/09/2024;04:20;21,95;55,97;1015,61;22,00;13,04;0,00;4,00;4,28;4,24;2,00;106,00
04/09/2024;04:30;21,93;56,11;1015,52;21,87;13,04;0,00;4,82;5,87;5,79;6,00;5,00
04/09/2024;04:40;21,52;59,40;1015,53;21,75;13,00;0,00;4,60;5,52;5,21;350,00;357,00
04/09/2024;04:50;21,94;58,52;1015,52;21,50;13,01;0,00;3,83;3,87;4,05;360,00;170,00
04/09/2024;05:00;22,04;56,74;1015,66;21,50;13,03;0,00;2,96;2,28;2,49;23,00;197,00
04/09/2024;05:10;21,71;57,52;1015,70;21,12;13,02;0,00;0,88;0,76;0,32;50,00;233,00
04/09/2024;05:20;22,15;56,61;1015,65;20,75;13,03;0,00;2,36;2,62;2,08;360,00;107,00
04/09/2024;05:30;22,31;53,96;1015,87;21,00;13,01;0,00;4,22;3,87;3,90;32,00;35,00
04/09/2024;05:40;22,21;54,35;1016,04;21,37;12,99;0,00;3,29;2,55;3,28;4,00;91,00
04/09/2024;05:50;20,76;72,19;1016,20;21,37;12,99;0,00;1,86;2,28;1,64;69,00;83,00
04/09/2024;06:00;21,32;60,35;1016,32;21,12;12,97;0,00;2,79;2,62;2,47;344,00;350,00
04/09/2024;06:10;21,87;55,61;1016,51;21,00;12,96;0,00;2,41;2,35;2,60;358,00;342,00
04/09/2024;06:20;21,87;56,95;1016,63;20,88;12,98;0,00;1,97;0,97;1,46;16,00;14,00
04/09/2024;06:30;22,12;54,65;1016,77;21,00;12,96;0,00;0,82;0,55;0,56;360,00;82,00
04/09/2024;06:40;21,63;61,79;1016,90;21,25;12,97;0,30;0,66;0,07;0,14;221,00;221,00
04/09/2024;06:50;22,54;52,66;1016,90;22,00;13,01;17,50;2,19;2,42;2,31;19,00;20,00
04/09/2024;07:00;22,48;53,87;1017,06;23,00;13,04;38,63;0,55;0,41;0,13;39,00;38,00
04/09/2024;07:10;22,33;55,10;1017,26;24,00;13,07;63,27;1,75;2,21;2,09;33,00;41,00
04/09/2024;07:20;22,49;53,61;1017,42;24,63;13,14;89,70;2,63;2,90;2,75;33,00;32,00
04/09/2024;07:30;23,25;53,12;1017,65;25,50;13,20;117,53;0,99;0,41;0,45;330,00;188,00
04/09/2024;07:40;23,28;53,00;1017,71;26,87;13,33;149,27;1,42;0,48;0,34;66,00;151,00
04/09/2024;07:50;23,53;51,83;1017,84;27,62;13,46;179,20;2,41;1,93;1,95;31,00;133,00
04/09/2024;08:00;24,32;51,17;1017,98;28,50;13,49;211,33;1,31;1,10;0,77;9,00;275,00
04/09/2024;08:10;23,95;51,10;1018,13;29,63;13,54;181,07;2,52;1,79;2,10;21,00;41,00
04/09/2024;08:20;23,86;53,03;1018,20;30,12;13,57;272,67;2,79;1,66;2,42;331,00;323,00
04/09/2024;08:30;24,67;53,84;1018,22;30,75;13,63;302,23;2,19;1,93;1,25;26,00;211,00
04/09/2024;08:40;24,67;47,85;1018,25;30,62;13,69;332,47;6,19;6,56;6,09;7,00;39,00
04/09/2024;08:50;25,02;47,44;1018,31;30,25;13,71;358,33;6,63;7,59;6,10;5,00;67,00
04/09/2024;09:00;25,00;46,56;1018,37;30,25;13,77;392,50;5,97;6,83;6,13;6,00;107,00
04/09/2024;09:10;25,05;46,94;1018,30;30,62;13,78;422,17;6,41;6,28;7,03;1,00;151,00
04/09/2024;09:20;25,06;46,09;1018,37;31,00;13,85;447,63;6,68;7,32;7,52;4,00;150,00
04/09/2024;09:30;25,90;46,73;1018,41;31,37;13,89;478,23;5,92;6,49;6,00;1,00;323,00
04/09/2024;09:40;25,99;46,98;1018,47;31,62;13,87;504,77;5,70;5,59;5,88;347,00;340,00
04/09/2024;09:50;25,95;46,66;1018,35;32,00;13,87;524,97;7,07;5,66;6,99;334,00;338,00
04/09/2024;10:00;26,42;43,10;1018,40;32,38;13,87;551,67;6,19;7,32;6,44;341,00;343,00
04/09/2024;10:10;26,08;43,77;1018,19;32,38;13,90;568,43;7,61;9,04;7,87;338,00;339,00
04/09/2024;10:20;26,57;44,89;1018,29;32,50;13,90;589,10;6,35;6,56;6,69;347,00;344,00
04/09/2024;10:30;27,11;42,84;1018,13;32,63;13,90;609,07;7,01;8,97;7,22;356,00;339,00
